65.6438 	EXP 	window1: blendMode = 'avg'
65.6606 	EXP 	window1: blendMode = 'avg'
65.6775 	EXP 	window1: blendMode = 'avg'
65.6940 	EXP 	window1: blendMode = 'avg'
65.7106 	EXP 	window1: blendMode = 'avg'
65.7278 	EXP 	window1: blendMode = 'avg'
65.7444 	EXP 	window1: blendMode = 'avg'
65.7611 	EXP 	window1: blendMode = 'avg'
65.7779 	EXP 	window1: blendMode = 'avg'
65.7944 	EXP 	window1: blendMode = 'avg'
65.8108 	EXP 	window1: blendMode = 'avg'
65.8278 	EXP 	window1: blendMode = 'avg'
65.8446 	EXP 	window1: blendMode = 'avg'
65.8613 	EXP 	window1: blendMode = 'avg'
65.8780 	EXP 	window1: blendMode = 'avg'
65.8948 	EXP 	window1: blendMode = 'avg'
65.9113 	EXP 	window1: blendMode = 'avg'
65.9280 	EXP 	window1: blendMode = 'avg'
65.9448 	EXP 	window1: blendMode = 'avg'
65.9615 	EXP 	window1: blendMode = 'avg'
65.9781 	EXP 	window1: blendMode = 'avg'
65.9949 	EXP 	window1: blendMode = 'avg'
66.0116 	EXP 	window1: blendMode = 'avg'
66.0282 	EXP 	window1: blendMode = 'avg'
66.0450 	EXP 	window1: blendMode = 'avg'
66.0617 	EXP 	window1: blendMode = 'avg'
66.0785 	EXP 	window1: blendMode = 'avg'
66.0949 	EXP 	window1: blendMode = 'avg'
66.1118 	EXP 	window1: blendMode = 'avg'
66.1285 	EXP 	window1: blendMode = 'avg'
66.1449 	EXP 	window1: blendMode = 'avg'
66.1616 	EXP 	window1: blendMode = 'avg'
66.1784 	EXP 	window1: blendMode = 'avg'
66.1953 	EXP 	window1: blendMode = 'avg'
66.2120 	EXP 	window1: blendMode = 'avg'
66.2286 	EXP 	window1: blendMode = 'avg'
66.2455 	EXP 	window1: blendMode = 'avg'
66.2622 	EXP 	window1: blendMode = 'avg'
66.2789 	EXP 	window1: blendMode = 'avg'
66.2954 	EXP 	window1: blendMode = 'avg'
66.3124 	EXP 	window1: blendMode = 'avg'
66.3289 	EXP 	window1: blendMode = 'avg'
66.3458 	EXP 	window1: blendMode = 'avg'
66.3623 	EXP 	window1: blendMode = 'avg'
66.3787 	EXP 	window1: blendMode = 'avg'
66.3953 	EXP 	window1: blendMode = 'avg'
66.4126 	EXP 	window1: blendMode = 'avg'
66.4290 	EXP 	window1: blendMode = 'avg'
66.4459 	EXP 	window1: blendMode = 'avg'
66.4624 	EXP 	window1: blendMode = 'avg'
66.4794 	EXP 	window1: blendMode = 'avg'
66.4958 	EXP 	window1: blendMode = 'avg'
66.5128 	EXP 	window1: blendMode = 'avg'
66.5294 	EXP 	window1: blendMode = 'avg'
66.5461 	EXP 	window1: blendMode = 'avg'
66.5629 	EXP 	window1: blendMode = 'avg'
66.5795 	EXP 	window1: blendMode = 'avg'
66.5962 	EXP 	window1: blendMode = 'avg'
66.6130 	EXP 	window1: blendMode = 'avg'
66.6294 	EXP 	window1: blendMode = 'avg'
66.6463 	EXP 	window1: blendMode = 'avg'
66.6631 	EXP 	window1: blendMode = 'avg'
66.6794 	EXP 	window1: blendMode = 'avg'
66.6963 	EXP 	window1: blendMode = 'avg'
66.7132 	EXP 	window1: blendMode = 'avg'
66.7298 	EXP 	window1: blendMode = 'avg'
66.7466 	EXP 	window1: blendMode = 'avg'
66.7632 	EXP 	window1: blendMode = 'avg'
66.7799 	EXP 	window1: blendMode = 'avg'
66.7967 	EXP 	window1: blendMode = 'avg'
66.8133 	EXP 	window1: blendMode = 'avg'
66.8299 	EXP 	window1: blendMode = 'avg'
66.8468 	EXP 	window1: blendMode = 'avg'
66.8634 	EXP 	window1: blendMode = 'avg'
66.8801 	EXP 	window1: blendMode = 'avg'
